oa_temp,oa_radiation,zone_temp,zone_clg_tstat,zone_occ
30.6,0.0,26.623732255515524,26.60379342300704,0.0
29.4,0.0,25.15076711573925,25.105359409652173,0.0
27.8,0.0,27.03868642861257,27.146305747538825,0.0
26.7,0.0,25.715972848780385,25.66602312393213,0.0
25.6,0.0,26.32277543183329,26.36493431452748,0.0
24.4,0.0,27.44920190466369,29.5317184702122,0.0
22.8,0.0,25.152475856209108,25.0888211024062,0.0
25.6,494.0,26.81240281235384,29.689524510591312,0.1
29.4,395.0,27.529466863036937,29.24280513564851,0.2
33.3,751.0,23.723664863924757,23.56632907831437,0.95
35.6,629.0,23.08330172894287,22.554890407001324,0.95
36.7,750.0,22.81258616518965,22.806224011019413,0.95
38.3,756.0,22.621505789770147,22.1457746052124,0.95
40.0,832.0,22.75466252030848,22.755543686047428,0.5
40.6,813.0,26.986319535855245,27.464054187330856,0.95
41.1,711.0,23.616735299893392,22.56950918768183,0.95
41.1,704.0,24.50387949260104,24.55180504235009,0.95
41.1,789.0,28.329729136570677,28.75900248775564,0.95
40.0,615.0,24.177059620250077,22.186175485886608,0.3
38.9,119.0,27.377396314887843,28.515747860711485,0.1
37.2,0.0,24.379338717551796,24.2548381981872,0.1
36.1,0.0,23.112643506256973,22.94531862097325,0.05
33.9,0.0,26.64990028882898,27.573897322913204,0.05
32.8,0.0,27.018792563511827,27.03154277423907,0.05
32.2,0.0,28.56068944349748,29.019776108216423,0.05
30.6,0.0,27.91714429083969,27.880568350431087,0.0
30.0,0.0,28.408401916631668,28.42784744307879,0.0
28.3,0.0,24.35278455432298,24.25627658057045,0.0
27.2,0.0,23.472296878859005,23.41951635023778,0.0
28.3,0.0,26.220097298940065,28.00491801312687,0.0
27.2,0.0,27.297061338719143,28.45467791413812,0.0
27.8,159.0,27.64469059593188,29.924041136005386,0.1
30.0,575.0,25.389288632720167,25.30094141529141,0.2
32.2,197.0,24.978552052692272,24.976144686342263,0.95
34.4,401.0,27.95221877276204,28.21130368593597,0.95
35.6,787.0,24.82616391016317,24.72642832202414,0.95
36.1,686.0,28.15499445920757,29.44605860482852,0.95
37.2,687.0,28.858085248308768,28.86730201474409,0.5
37.8,286.0,25.531984031323585,25.431952219000145,0.95
37.2,449.0,27.954722677446817,28.00696854233198,0.95
38.9,477.0,28.02080356899021,28.03634299267745,0.95
37.8,433.0,24.249193076744536,22.82499095068746,0.95
36.7,63.0,27.921957369306128,29.22042325343653,0.3
36.1,28.0,26.057796133244874,26.042018979582856,0.1
35.6,0.0,28.45883253371205,28.61165972886193,0.1
33.3,0.0,24.69377653196784,24.560396808244896,0.05
26.1,0.0,27.743858868576027,29.164185827969604,0.05
23.3,0.0,25.146507869761408,25.113613429873304,0.05
23.3,0.0,22.90494307782605,22.08670121184239,0.05
23.9,0.0,26.028747867651973,29.24305581135411,0.0
23.9,0.0,22.82069324022057,22.73029341428907,0.0
23.9,0.0,24.4603432221257,24.55450910072332,0.0
23.3,0.0,26.48365044805487,29.60049573640644,0.0
23.9,0.0,26.970808244102244,29.60485717550045,0.0
24.4,0.0,26.648858632667224,26.58750310498629,0.0
25.0,44.0,26.84830440901996,27.054697697358392,0.1
25.0,3.0,25.72474372290415,25.58756417582656,0.2
28.3,192.0,24.372191328122963,24.34568617358452,0.95
30.0,219.0,24.62838592298431,24.62931636295933,0.95
32.8,474.0,27.209048394106414,27.38014764861631,0.95
33.9,474.0,28.00984714858556,28.01899623550144,0.95
33.9,500.0,28.33091680660007,28.332632349806783,0.5
33.9,487.0,28.317083867102845,28.31694514235643,0.95
36.1,714.0,23.254875846619544,22.72964882438952,0.95
35.6,408.0,25.90447432536851,25.95536243762065,0.95
36.1,127.0,23.015440753339306,22.46047008013316,0.95
34.4,149.0,26.247889412694832,26.396231058589883,0.3
33.3,15.0,25.53712993041532,25.53224401098701,0.1
21.7,0.0,28.007593706544583,29.1016334620664,0.1
20.6,0.0,24.88503009186217,24.80732010041663,0.05
21.1,0.0,22.98220607693025,22.936536131420848,0.05
21.7,0.0,23.13850511614124,23.143933456422687,0.05
22.2,0.0,25.660270949061296,28.09208505373978,0.05
21.7,0.0,26.513166519118155,26.94574450653009,0.0
21.1,0.0,22.89115771247079,22.808981408982323,0.0
21.7,0.0,22.69503108383316,22.672854448919978,0.0
21.7,0.0,25.004960395722406,27.60775305167296,0.0
21.1,0.0,22.664972556619063,22.58210405091355,0.0
22.2,0.0,24.69008114174904,28.57488047432285,0.0
22.2,155.0,25.53928051212239,27.64993781725197,0.1
23.9,349.0,22.7551850041757,22.6507902451352,0.2
26.1,702.0,22.67888957839945,22.678701712681537,0.95
27.8,355.0,25.71270776859724,29.8931166280094,0.95
28.3,301.0,24.99693999987528,24.99416636604896,0.95
28.9,634.0,24.96527177086016,24.965137176535126,0.95
32.2,428.0,27.460449123030266,28.50239653806002,0.5
33.9,816.0,28.2454945267623,29.57798861907087,0.95
35.6,804.0,28.901659718203064,29.888008510582967,0.95
35.0,766.0,28.05713403390978,28.027025482071533,0.95
35.6,776.0,25.1047496533764,25.010076684247327,0.95
35.6,623.0,23.528181306504283,22.66800573358935,0.3
34.4,397.0,26.658258403015356,28.217175327419493,0.1
32.8,0.0,26.467106773703215,26.46723399788644,0.1
31.7,0.0,25.399735315295658,25.39377607397581,0.05
27.8,0.0,27.56154865160112,29.250835080757888,0.05
22.2,0.0,23.12759385031445,22.88957985844921,0.05
21.7,0.0,25.707418038482924,25.94100083432687,0.05
21.7,0.0,22.192309248483955,22.09082915813936,0.0
22.2,0.0,25.047899214279276,25.74928513595301,0.0
22.8,0.0,22.541496334408457,22.450426205454697,0.0
22.8,0.0,22.87875918633971,22.950543330144576,0.0
22.8,0.0,22.926160827376677,22.94020997421684,0.0
22.8,0.0,24.943742138630373,27.19368241692851,0.0
23.3,26.0,25.64518707630625,27.968359034123388,0.1
25.6,104.0,26.11028471354808,26.66695012077728,0.2
28.3,88.0,27.26479797215748,29.697380387796336,0.95
30.0,454.0,25.03268045846932,24.99896463618964,0.95
30.6,351.0,24.287968514335105,24.285696690254888,0.95
33.9,377.0,27.28042232517126,28.948793025515684,0.95
34.4,777.0,23.90267163929872,23.78876670815562,0.5
35.6,676.0,27.133560552237533,29.70578031552489,0.95
36.7,576.0,23.38313618829816,22.09723579751853,0.95
35.6,373.0,27.004051692692528,29.75903061366111,0.95
33.9,42.0,23.362479390233897,22.34527929560461,0.95
33.9,94.0,26.616542402455664,29.129144909584568,0.3
32.8,72.0,26.224494272283373,26.2216088726904,0.1
31.7,0.0,28.06964100510712,29.943718368954404,0.1
30.6,0.0,23.22385128387591,22.59037251788319,0.05
29.4,0.0,26.08362692474074,26.430834275210564,0.05
27.8,0.0,27.427707599178035,29.7544202849528,0.05
28.3,0.0,26.216645696235435,26.18478275336119,0.05
27.8,0.0,26.91031419300672,27.0351891050821,0.0
26.7,0.0,27.45514313224445,27.565989511876936,0.0
25.6,0.0,25.756428306116057,25.636328518142182,0.0
25.6,0.0,26.881711669913937,27.020464640672508,0.0
25.0,0.0,26.803412782866875,26.6745144953848,0.0
25.0,0.0,27.255204226298588,29.20926408392792,0.0
25.0,30.0,22.638201740911903,22.363571042731664,0.1
26.7,149.0,24.16280645822727,24.24770551673784,0.1
29.4,373.0,26.50612387852116,29.60329187261247,0.3
31.7,561.0,27.43321155556921,29.12211027112733,0.3
33.9,730.0,25.6613655791094,25.645254022285705,0.3
35.6,708.0,26.93429495606875,26.961060782412293,0.3
36.1,771.0,24.26307368329005,24.21904946384906,0.1
36.1,637.0,23.51394360889152,23.50496927779009,0.1
29.4,197.0,25.65539895477982,25.70958723951985,0.1
31.7,169.0,24.828563964869637,24.826817824208423,0.1
34.4,369.0,26.58093571824587,26.669248894806977,0.1
32.2,232.0,22.774919001691483,22.62187709571988,0.0
31.1,90.0,26.042470270596898,29.795158461329333,0.0
29.4,0.0,27.36117654145516,29.889685955836825,0.0
28.3,0.0,27.581152622844225,27.585293712157963,0.0
26.7,0.0,26.305933331036226,26.288770930752964,0.0
26.1,0.0,24.51853917398361,24.476220930290623,0.0
26.7,0.0,26.481871002177645,28.51036015765559,0.0
24.4,0.0,27.141323347737824,27.477849380431035,0.0
24.4,0.0,23.386032065897,23.30093551475913,0.0
24.4,0.0,25.653787538237577,29.28741747595074,0.0
23.9,0.0,26.349422601450836,28.58029794338536,0.0
22.8,0.0,26.635467443304314,29.59839930633539,0.0
22.2,0.0,26.594804257740925,27.80575606710688,0.0
26.7,509.0,26.546572341725746,26.90732156748632,0.0
30.0,734.0,25.359891959848238,25.34594429032495,0.0
32.2,853.0,26.85169832041089,29.461827866832103,0.0
33.9,907.0,27.37094905268773,28.928511116003268,0.0
35.6,930.0,22.771162777509343,22.361749360849515,0.0
35.6,952.0,22.219255638408956,22.210935795978017,0.0
37.8,954.0,24.894431179857875,25.0117069350244,0.0
38.9,954.0,27.376425692005668,28.48442664625466,0.0
38.9,941.0,27.87160469737985,29.89820903451956,0.0
38.9,914.0,23.4312800794699,23.203335128828225,0.0
40.0,855.0,26.503502474059957,26.75304572281708,0.0
38.9,573.0,25.062085226489486,25.047126853048173,0.0
37.8,236.0,27.933674436848328,29.759315182516826,0.0
34.4,0.0,28.45578682482409,28.736951385085668,0.0
33.3,0.0,28.567337660767123,28.706629637689105,0.0
31.7,0.0,25.77741987208778,25.74954527835976,0.0
29.4,0.0,25.32729562365168,25.31855601870132,0.0
27.8,0.0,24.21294388953213,24.18725657544565,0.0
26.7,0.0,22.497917554475222,22.451003973207417,0.0
25.6,0.0,25.606949718991743,28.917779010040427,0.0
25.6,0.0,26.76885459710117,28.50320807304062,0.0
25.0,0.0,27.15719583130544,29.997741386289043,0.0
24.4,0.0,27.29931937130637,29.973094696591243,0.0
23.9,0.0,26.50048898950857,26.44345364482102,0.0
26.1,479.0,27.20514004935457,28.151899321444084,0.1
28.9,703.0,27.520681832432075,29.558125839059425,0.2
30.6,812.0,28.57206809889128,28.79717912541929,0.95
33.3,864.0,24.341254813334405,23.97878481394558,0.95
35.6,905.0,25.58704155201181,25.60435308248075,0.95
36.1,916.0,23.2069938263831,23.03327532121196,0.95
37.8,910.0,26.937814357949964,29.632408218069777,0.5
38.3,821.0,26.847419245723504,26.84939707560704,0.95
38.9,820.0,23.9434660118688,23.829142444027703,0.95
38.3,477.0,27.241456672619808,27.37360547524685,0.95
35.0,86.0,26.94946101152291,26.945025923663167,0.95
36.7,66.0,24.912749646504405,24.865301744262723,0.3
36.7,66.0,23.566453461409548,22.908460737597032,0.1
33.3,0.0,27.023841532402493,27.3725855647424,0.1
32.8,0.0,26.16634617758192,26.162461607230348,0.05
31.7,0.0,28.001688720891057,28.178547133885115,0.05
30.6,0.0,26.20135068173261,26.161308008895947,0.05
29.4,0.0,28.083233894429085,28.81745200254832,0.05
28.3,0.0,26.488375318697337,26.415254710195885,0.0
27.2,0.0,26.48839133365822,26.48750377228309,0.0
26.7,0.0,27.814764921929303,29.01322882126676,0.0
26.1,0.0,25.2974117154813,25.22786292969917,0.0
25.6,0.0,23.171245498664604,23.072121827605127,0.0
25.0,0.0,22.3307073984588,22.23026141050672,0.0
26.7,530.0,25.229369699820676,28.04109804538896,0.1
30.0,763.0,26.7314204904744,26.96247641082772,0.2
31.7,852.0,27.61377970690415,27.632638144793788,0.95
32.8,900.0,23.91306792713336,23.703713292071285,0.95
33.9,907.0,23.19561734296416,23.09097180469416,0.95
35.6,936.0,22.77164631310392,22.116357325343056,0.95
38.3,939.0,24.77814287436441,24.804700470452776,0.5
39.4,937.0,26.682939156089315,26.719341494837064,0.95
39.4,853.0,25.30967070682356,25.137952360797858,0.95
40.6,659.0,25.4900487094736,25.499799376189834,0.95
40.6,404.0,28.89107930612826,29.233269555949988,0.95
37.2,217.0,24.993804731863865,24.786043736186404,0.3
27.2,27.0,26.10809688386808,26.111915913278487,0.1
23.3,0.0,28.00575744342661,28.269224101929144,0.1
23.9,0.0,25.22034732136412,25.17234225857016,0.05
23.9,0.0,26.9104813037104,26.976693601822987,0.05
25.6,0.0,27.90312414440665,28.89890966997396,0.05
27.2,0.0,28.15358372694644,29.596164989261137,0.05
26.7,0.0,23.41719828142237,23.1765878474323,0.0
25.6,0.0,26.21941052057952,29.41270100129196,0.0
24.4,0.0,25.95797715064997,25.936930344636306,0.0
23.9,0.0,24.1960736914342,24.065955106391662,0.0
23.9,0.0,25.585234147914683,25.67308604990609,0.0
23.9,0.0,26.694514146518458,29.840260602283816,0.0
25.6,78.0,26.007597334612605,25.94094475194296,0.1
26.7,481.0,24.67201802120441,24.630012882300065,0.2
30.0,689.0,26.921217144729106,27.06720683453381,0.95
31.7,800.0,24.0221417502034,23.921164950225545,0.95
33.9,706.0,22.94442725508397,22.60690662486931,0.95
36.1,660.0,23.03089267247769,23.031037775285192,0.95
37.2,861.0,23.024272371991923,23.02436671166218,0.5
38.3,816.0,23.21270913935615,23.21522154809836,0.95
39.4,847.0,23.112559078866504,23.110617381195283,0.95
38.9,669.0,26.84031375509608,27.12699795842572,0.95
38.3,250.0,23.63662383417803,23.45504067519316,0.95
37.2,56.0,24.760049955797044,24.765338266590906,0.3
35.6,69.0,27.740613151707777,29.174307279248094,0.1
34.4,0.0,25.811321343940342,25.791693122102977,0.1
29.4,0.0,27.291301060908893,27.340461908168216,0.05
28.9,0.0,23.49307441234906,23.37855896961304,0.05
28.9,0.0,23.537172176991447,23.53831215046937,0.05
26.7,0.0,22.37778652122491,22.32694893013183,0.05
25.6,0.0,23.319738957707177,23.35148050457732,0.0
24.4,0.0,24.186155504091847,24.228722712255667,0.0
22.8,0.0,23.46597243873427,23.41608387421397,0.0
23.3,0.0,22.754667810497757,22.709620270056444,0.0
24.4,0.0,22.92525842338563,22.965086968804805,0.0
23.9,0.0,25.152267000124613,25.68623014426181,0.0
24.4,16.0,23.743696772614012,23.65066974724634,0.1
25.6,66.0,24.755748474824458,24.914158888384605,0.2
28.9,114.0,25.99439591615044,26.027338166838856,0.95
31.1,578.0,27.421134537721493,27.523158629034924,0.95
31.1,649.0,23.10578364038414,22.31449711872879,0.95
33.3,692.0,26.27062190029327,28.39528319127234,0.95
35.6,884.0,27.01780394787104,27.023203115927263,0.5
36.7,909.0,22.936421358486932,22.65407225559097,0.95
36.7,888.0,26.739377272307216,28.988628992854217,0.95
37.2,818.0,28.43540549093308,29.366979204254505,0.95
37.8,749.0,24.10896307704005,22.48862367883891,0.95
36.7,678.0,24.215441400966984,24.21502118517763,0.3
35.0,375.0,27.270492320451694,28.44961023834449,0.1
33.3,0.0,27.97801235186302,27.986077523069262,0.1
32.2,0.0,23.67414978205628,23.476168154851017,0.05
31.1,0.0,23.67545902621433,23.67479458669368,0.05
28.9,0.0,24.94054390507091,24.963776822331056,0.05
27.8,0.0,25.85407135770645,25.87618388152817,0.05
27.2,0.0,26.90325443060447,26.946038172242368,0.0
26.7,0.0,25.04794623645018,24.95130911655818,0.0
25.6,0.0,25.65882652834041,25.700277729065185,0.0
25.6,0.0,26.905236111384504,27.97976750507005,0.0
25.0,0.0,22.52494440871217,22.29346562312478,0.0
24.4,0.0,23.940557645995955,24.019495554752165,0.0
25.6,392.0,25.86994813622145,27.70679668707642,0.1
28.3,654.0,26.6870803545436,29.1616547014976,0.2
30.6,819.0,26.096231314696777,26.093419536925328,0.95
32.8,842.0,26.256438277004296,26.25690788212253,0.95
33.9,648.0,23.063819180566732,22.85737609071821,0.95
35.0,739.0,25.52281924818802,25.57929893458764,0.95
36.7,659.0,26.253168054881385,26.260938131640184,0.5
37.8,546.0,23.978772533365813,23.93976402907784,0.95
37.2,249.0,24.09503534623216,24.153945847595047,0.95
27.8,17.0,25.004283021753253,25.01827330483698,0.95
25.6,5.0,22.4930270340978,22.16056958222181,0.95
27.2,44.0,24.53574334165668,24.576633324665423,0.3
26.7,26.0,23.704440868013428,23.69158405597236,0.1
24.4,0.0,24.59523459587269,24.61997881742332,0.1
23.9,0.0,22.97923688094886,22.95809705455401,0.05
23.9,0.0,25.58427071356658,29.12421824591916,0.05
22.8,0.0,26.552915785135845,26.74873962843239,0.05
23.3,0.0,26.804259866657627,27.43281855315592,0.05
22.8,0.0,26.871197307581497,28.313369908858707,0.0
22.8,0.0,26.0743789814598,25.987537591432456,0.0
22.8,0.0,22.82781856589546,22.69536230469939,0.0
23.3,0.0,25.022131689139893,26.296852334548383,0.0
22.2,0.0,25.73163562676621,26.694728944167032,0.0
22.2,0.0,26.010605636793976,27.96351579347464,0.0
23.9,155.0,25.53679080721488,25.45327636983744,0.1
25.6,548.0,23.12304649385387,23.02064242236451,0.1
26.7,666.0,24.256955833236592,24.270207246389795,0.3
27.8,153.0,24.89764439934641,24.90465837118908,0.3
29.4,262.0,26.623002720793195,27.16733793065281,0.3
30.6,268.0,26.564295976388863,26.566226437351297,0.3
32.2,365.0,24.86206964933687,24.84877380718277,0.1
34.4,573.0,27.07552964469498,29.89212199034384,0.1
34.4,552.0,26.846106544468423,26.846198554855096,0.1
35.0,811.0,24.054435495865107,23.89781433388796,0.1
35.6,763.0,22.96082695096737,22.81425978096323,0.1
35.0,541.0,23.21485676047235,23.22287311347465,0.0
33.9,247.0,23.962419519162445,23.967661827076064,0.0
32.8,0.0,23.288733002413416,23.285450986076444,0.0
31.7,0.0,23.49099893146867,23.492536192410448,0.0
29.4,0.0,24.270219448701464,24.280761349550776,0.0
28.9,0.0,23.403009963093936,23.38698876235804,0.0
27.2,0.0,25.753790090011577,29.1741233970114,0.0
23.9,0.0,22.70053811806524,22.64186996529314,0.0
23.9,0.0,25.074994271952637,26.19609111656204,0.0
24.4,0.0,25.253999831878915,25.283174615917293,0.0
23.9,0.0,26.27715557766102,29.859028935268853,0.0
23.3,0.0,22.9549619662997,22.89631121734442,0.0
23.3,0.0,24.93283391364315,25.18284479236593,0.0
23.9,142.0,25.69026163011169,29.75576346620295,0.0
25.0,55.0,26.091852723390964,28.92405700715184,0.0
26.7,209.0,26.38251049632314,28.53657656759424,0.0
27.8,399.0,24.08315016016969,24.06322261635952,0.0
30.6,430.0,23.369386438752137,23.367100699120527,0.0
32.8,534.0,25.8069677244138,27.349145759395448,0.0
34.4,592.0,26.91351737455865,29.435007913020687,0.0
34.4,78.0,26.45779243520668,26.45410314411144,0.0
27.8,189.0,26.569952088348412,26.5729015157592,0.0
28.9,1.0,24.25759599084713,24.23983274928227,0.0
29.4,114.0,26.427005673767347,28.155943465535493,0.0
30.0,56.0,23.574450021516963,23.49634998846019,0.0
28.9,145.0,24.545792861534668,24.58943389123395,0.0
27.2,0.0,25.386514546708057,25.40349150893133,0.0
27.2,0.0,26.051380365830585,26.06088302947564,0.0
26.7,0.0,24.00285936702243,23.93927785932064,0.0
22.8,0.0,22.983293495348804,22.91869459791363,0.0
21.7,0.0,25.197585310496933,26.88496033953306,0.0
21.7,0.0,24.34680029174192,24.30904442592205,0.0
21.7,0.0,25.72787861077065,26.649905771380897,0.0
21.7,0.0,23.320233452687017,23.23490172219362,0.0
21.7,0.0,25.03995139854456,25.84912081483854,0.0
21.1,0.0,25.635830029533476,26.260715460412687,0.0
21.1,0.0,22.50530210083822,22.414588294579417,0.0
23.3,39.0,24.452293815741243,24.69283422555137,0.1
23.3,8.0,23.11281112036816,23.0753174155118,0.2
25.6,0.0,22.51535596298519,22.50699976378214,0.95
25.0,3.0,25.46490786630975,29.919681859119564,0.95
25.6,104.0,24.591635430538,24.578830759797786,0.95
27.8,337.0,26.89173436008376,28.47899556683708,0.95
27.2,413.0,24.127913002843417,24.03712523811011,0.5
28.9,293.0,26.74408422095251,27.45202177779144,0.95
31.1,326.0,27.925497280130983,28.08182287911749,0.95
32.2,526.0,26.77546171247374,26.76510992486276,0.95
31.1,190.0,25.93520348269456,25.772609508401267,0.95
28.9,251.0,25.298879179517847,25.29472731317815,0.3
27.2,154.0,24.793828770752004,24.79094613234396,0.1
26.7,0.0,26.945489111256904,29.43623315398261,0.1
25.6,0.0,27.328675518030558,28.644955262301835,0.05
25.6,0.0,27.4864364863843,29.720215285332102,0.05
25.0,0.0,23.168711587956103,22.99437778788436,0.05
24.4,0.0,25.604355055442216,27.846939801629155,0.05
